Elapsed Time (Seconds)	Summed Intensity (Pixel Intensity)
2.419500e+01	3.370484e+06
2.424600e+01	3.374227e+06
2.429600e+01	3.388467e+06
2.434500e+01	3.382327e+06
2.439600e+01	3.285860e+06
2.444600e+01	3.260257e+06
2.449700e+01	3.326209e+06
2.454600e+01	3.320547e+06
2.459600e+01	3.337822e+06
2.464600e+01	3.334807e+06
2.469600e+01	3.347601e+06
2.474600e+01	3.350954e+06
2.479600e+01	3.350478e+06
2.484600e+01	3.326934e+06
2.489700e+01	3.364523e+06
2.494700e+01	3.347841e+06
2.499700e+01	3.374214e+06
2.504700e+01	3.355591e+06
2.509700e+01	3.363256e+06
2.514700e+01	3.367242e+06
2.519700e+01	3.359963e+06
2.524700e+01	3.354743e+06
2.529800e+01	3.344962e+06
2.534700e+01	3.373611e+06
2.539900e+01	3.287788e+06
2.545600e+01	3.256175e+06
2.549800e+01	3.298521e+06
2.554700e+01	3.299269e+06
2.559800e+01	3.304851e+06
2.564800e+01	3.327581e+06
2.569800e+01	3.343486e+06
2.574800e+01	3.364501e+06
2.579800e+01	3.340435e+06
2.584800e+01	3.354349e+06
2.589900e+01	3.338716e+06
2.594900e+01	3.354041e+06
2.599900e+01	3.342719e+06
2.604900e+01	3.326611e+06
2.609900e+01	3.360877e+06
2.615200e+01	3.342857e+06
2.619900e+01	3.354807e+06
2.625000e+01	3.339078e+06
2.629900e+01	3.362569e+06
2.634900e+01	3.388779e+06
2.639900e+01	3.278049e+06
2.644900e+01	3.249573e+06
2.649900e+01	3.287062e+06
2.655000e+01	3.302870e+06
2.660700e+01	3.328372e+06
2.665000e+01	3.308723e+06
2.670000e+01	3.321064e+06
2.675000e+01	3.330945e+06
2.680000e+01	3.332736e+06
2.685000e+01	3.334781e+06
2.690000e+01	3.340890e+06
2.695100e+01	3.376703e+06
2.700100e+01	3.339825e+06
2.705200e+01	3.352203e+06
2.710100e+01	3.337829e+06
2.715100e+01	3.346269e+06
2.720100e+01	3.350841e+06
2.725200e+01	3.338872e+06
2.730100e+01	3.339770e+06
2.735200e+01	3.348547e+06
2.740200e+01	3.259068e+06
2.745100e+01	3.252854e+06
2.750100e+01	3.284730e+06
2.755200e+01	3.317387e+06
2.760200e+01	3.315357e+06
2.765200e+01	3.310753e+06
2.770200e+01	3.319844e+06
2.775200e+01	3.333233e+06
2.780200e+01	3.341797e+06
2.785200e+01	3.319147e+06
2.790200e+01	3.344212e+06
2.795400e+01	3.315412e+06
2.800200e+01	3.336682e+06
2.805200e+01	3.314444e+06
2.810300e+01	3.330564e+06
2.815300e+01	3.340721e+06
2.820300e+01	3.327454e+06
2.825300e+01	3.319259e+06
2.830300e+01	3.326564e+06
2.835400e+01	3.318308e+06
2.840300e+01	3.270480e+06
2.845300e+01	3.219949e+06
2.850300e+01	3.264950e+06
2.855400e+01	3.281289e+06
2.860400e+01	3.267556e+06
2.865300e+01	3.309833e+06
2.870300e+01	3.325226e+06
2.875300e+01	3.338987e+06
2.880300e+01	3.299624e+06
2.885300e+01	3.309159e+06
2.890400e+01	3.311977e+06
2.895500e+01	3.324583e+06
2.900400e+01	3.307632e+06
2.905500e+01	3.288853e+06
2.910400e+01	3.310146e+06
2.915400e+01	3.301044e+06
2.920400e+01	3.290690e+06
2.925500e+01	3.292063e+06
2.930500e+01	3.281060e+06
2.935400e+01	3.298783e+06
2.940500e+01	3.216296e+06
2.945600e+01	3.174911e+06
2.950700e+01	3.221380e+06
2.955500e+01	3.236291e+06
2.960500e+01	3.269737e+06
2.965500e+01	3.234627e+06
2.970600e+01	3.267284e+06
2.975600e+01	3.266595e+06
2.980600e+01	3.274061e+06
2.985600e+01	3.283003e+06
2.990600e+01	3.299953e+06
2.995600e+01	3.290673e+06
3.000700e+01	3.284741e+06
3.005600e+01	3.262022e+06
3.010600e+01	3.299249e+06
3.015600e+01	3.293641e+06
3.020700e+01	3.291894e+06
3.025600e+01	3.266522e+06
3.030700e+01	3.288136e+06
3.035600e+01	3.288871e+06
3.040700e+01	3.211849e+06
3.045700e+01	3.213531e+06
3.050700e+01	3.251956e+06
3.055700e+01	3.278429e+06
3.060700e+01	3.274945e+06
3.065700e+01	3.291530e+06
3.070800e+01	3.295561e+06
3.075800e+01	3.310261e+06
3.080800e+01	3.278789e+06
3.085800e+01	3.299386e+06
3.090800e+01	3.281656e+06
3.095800e+01	3.308333e+06
3.100800e+01	3.281862e+06
3.105800e+01	3.313519e+06
3.110900e+01	3.316752e+06
3.115800e+01	3.303915e+06
3.120900e+01	3.292785e+06
3.125900e+01	3.287794e+06
3.130900e+01	3.308673e+06
3.135900e+01	3.324221e+06
3.140900e+01	3.213597e+06
3.145900e+01	3.196614e+06
3.151000e+01	3.234099e+06
3.155900e+01	3.255647e+06
3.160900e+01	3.272056e+06
3.165900e+01	3.269622e+06
3.170900e+01	3.290657e+06
3.175900e+01	3.278111e+06
3.181000e+01	3.304919e+06
3.186000e+01	3.284419e+06
3.191200e+01	3.309010e+06
3.196000e+01	3.298799e+06
3.201000e+01	3.302221e+06
3.206000e+01	3.301849e+06
3.211100e+01	3.296414e+06
3.216000e+01	3.299487e+06
3.221300e+01	3.304955e+06
3.226200e+01	3.309370e+06
3.231100e+01	3.321698e+06
3.236100e+01	3.311937e+06
3.241000e+01	3.182121e+06
3.246100e+01	3.212591e+06
3.251100e+01	3.231025e+06
3.256400e+01	3.272075e+06
3.261100e+01	3.265323e+06
3.266100e+01	3.257356e+06
3.271100e+01	3.274681e+06
3.276200e+01	3.287714e+06
3.281100e+01	3.282933e+06
3.286200e+01	3.311995e+06
3.291400e+01	3.309745e+06
3.296200e+01	3.295958e+06
3.301300e+01	3.300808e+06
3.306200e+01	3.293008e+06
3.311200e+01	3.316285e+06
3.316200e+01	3.312424e+06
3.321200e+01	3.286960e+06
3.326200e+01	3.273501e+06
3.331600e+01	3.300717e+06
3.336200e+01	3.313100e+06
3.341500e+01	3.197574e+06
3.346300e+01	3.221780e+06
3.351200e+01	3.250753e+06
3.356300e+01	3.269734e+06
3.361300e+01	3.274262e+06
3.366300e+01	3.259776e+06
3.371300e+01	3.298124e+06
3.376300e+01	3.308040e+06
3.381300e+01	3.289235e+06
3.386400e+01	3.286038e+06
3.391400e+01	3.277019e+06
3.396400e+01	3.306030e+06
3.401400e+01	3.300063e+06
3.406400e+01	3.320114e+06
3.411400e+01	3.305750e+06
3.416400e+01	3.317859e+06
3.421600e+01	3.287744e+06
3.426400e+01	3.319247e+06
3.431500e+01	3.308036e+06
3.436500e+01	3.342871e+06
3.441500e+01	3.168735e+06
3.446500e+01	3.208064e+06
3.451400e+01	3.217680e+06
3.456500e+01	3.267455e+06
3.461600e+01	3.263581e+06
3.466500e+01	3.280908e+06
3.471500e+01	3.290382e+06
3.476500e+01	3.289068e+06
3.481500e+01	3.273496e+06
3.486600e+01	3.289701e+06
3.491500e+01	3.314994e+06
3.496600e+01	3.302464e+06
3.501600e+01	3.298367e+06
3.506500e+01	3.285273e+06
3.511500e+01	3.306808e+06
3.516600e+01	3.297519e+06
3.521600e+01	3.312484e+06
3.526600e+01	3.284598e+06
3.531600e+01	3.329442e+06
3.537500e+01	3.310701e+06
3.541700e+01	3.200872e+06
3.546600e+01	3.232803e+06
3.551700e+01	3.253766e+06
3.556700e+01	3.277292e+06
3.561700e+01	3.255497e+06
3.566700e+01	3.268203e+06
3.571700e+01	3.281992e+06
3.576600e+01	3.297159e+06
3.581700e+01	3.300485e+06
3.586800e+01	3.301135e+06
3.591700e+01	3.298791e+06
3.596700e+01	3.309784e+06
3.601700e+01	3.296738e+06
3.606800e+01	3.319719e+06
3.612000e+01	3.314408e+06
3.616700e+01	3.318856e+06
3.621800e+01	3.311853e+06
3.626800e+01	3.297978e+06
3.631800e+01	3.313153e+06
3.636800e+01	3.315626e+06
3.641900e+01	3.217240e+06
3.646800e+01	3.238947e+06
3.651800e+01	3.272686e+06
3.656800e+01	3.260196e+06
3.661800e+01	3.266881e+06
3.666900e+01	3.287353e+06
3.671800e+01	3.321314e+06
3.676900e+01	3.301198e+06
3.682100e+01	3.285939e+06
3.686900e+01	3.264422e+06
3.692000e+01	3.315459e+06
3.697000e+01	3.323743e+06
3.702000e+01	3.329521e+06
3.706900e+01	3.325204e+06
3.711900e+01	3.321345e+06
3.717000e+01	3.315520e+06
3.721900e+01	3.316343e+06
3.726900e+01	3.312814e+06
3.732000e+01	3.325434e+06
3.737100e+01	3.335610e+06
3.742000e+01	3.193770e+06
3.747100e+01	3.215462e+06
3.752000e+01	3.257842e+06
3.757000e+01	3.279425e+06
3.762100e+01	3.290834e+06
3.767100e+01	3.300002e+06
3.772000e+01	3.304723e+06
3.777100e+01	3.317316e+06
3.782100e+01	3.305647e+06
3.787200e+01	3.317301e+06
3.792100e+01	3.324303e+06
3.797100e+01	3.329371e+06
3.802200e+01	3.290490e+06
3.807100e+01	3.299056e+06
3.812200e+01	3.311922e+06
3.817100e+01	3.329402e+06
3.822100e+01	3.334057e+06
3.827100e+01	3.328716e+06
3.832100e+01	3.323352e+06
3.837200e+01	3.330087e+06
3.842200e+01	3.204785e+06
3.847200e+01	3.245422e+06
3.852200e+01	3.288798e+06
3.857200e+01	3.274185e+06
3.862200e+01	3.288090e+06
3.867200e+01	3.275625e+06
3.872300e+01	3.301785e+06
3.877300e+01	3.316004e+06
3.882300e+01	3.320456e+06
3.887300e+01	3.302322e+06
3.892300e+01	3.322164e+06
3.897300e+01	3.314786e+06
3.902200e+01	3.326458e+06
3.907400e+01	3.326846e+06
3.912300e+01	3.339383e+06
3.917400e+01	3.326636e+06
3.922400e+01	3.307898e+06
3.927400e+01	3.304589e+06
3.932300e+01	3.320875e+06
3.938600e+01	3.360563e+06
3.942400e+01	3.207751e+06
3.947400e+01	3.253675e+06
3.952400e+01	3.266711e+06
3.957400e+01	3.268244e+06
3.962400e+01	3.281995e+06
3.967400e+01	3.326147e+06
3.972400e+01	3.307594e+06
3.977400e+01	3.329389e+06
3.982500e+01	3.281080e+06
3.987400e+01	3.303775e+06
3.992400e+01	3.331906e+06
3.997400e+01	3.328543e+06
4.002600e+01	3.332411e+06
4.007500e+01	3.322582e+06
4.012500e+01	3.328703e+06
4.017500e+01	3.325281e+06
4.022600e+01	3.318574e+06
4.027600e+01	3.315048e+06
4.032500e+01	3.337243e+06
4.037600e+01	3.342618e+06
4.042600e+01	3.182562e+06
4.047600e+01	3.216495e+06
4.052600e+01	3.277796e+06
4.057600e+01	3.279434e+06
4.062600e+01	3.295432e+06
4.067600e+01	3.291111e+06
4.072600e+01	3.309751e+06
4.077600e+01	3.301803e+06
4.082600e+01	3.314538e+06
4.087700e+01	3.304147e+06
4.092600e+01	3.309109e+06
4.097600e+01	3.317642e+06
4.102600e+01	3.284528e+06
4.107700e+01	3.316112e+06
4.112700e+01	3.325722e+06
4.117700e+01	3.319403e+06
4.122800e+01	3.326004e+06
4.127700e+01	3.323199e+06
4.132700e+01	3.324361e+06
4.138100e+01	3.353726e+06
4.142800e+01	3.183246e+06
4.147800e+01	3.255251e+06
4.152800e+01	3.268326e+06
4.157800e+01	3.275240e+06
4.162800e+01	3.256165e+06
4.167800e+01	3.263950e+06
4.172800e+01	3.309872e+06
4.177800e+01	3.309458e+06
4.182800e+01	3.320575e+06
4.187800e+01	3.294978e+06
4.192900e+01	3.314560e+06
4.197900e+01	3.313829e+06
4.202800e+01	3.325629e+06
4.207900e+01	3.308144e+06
4.212900e+01	3.322723e+06
4.217800e+01	3.303243e+06
4.222900e+01	3.298959e+06
4.227900e+01	3.299884e+06
4.232900e+01	3.317332e+06
4.238100e+01	3.321274e+06
4.242900e+01	3.209646e+06
