Elapsed Time (Seconds)	Summed Intensity (Pixel Intensity)
2.469600e+01	1.982562e+06
2.474600e+01	1.968669e+06
2.479600e+01	1.972670e+06
2.484600e+01	1.976493e+06
2.489600e+01	1.981185e+06
2.494600e+01	1.984357e+06
2.499700e+01	1.990152e+06
2.504700e+01	1.990270e+06
2.509700e+01	1.980296e+06
2.514600e+01	1.979555e+06
2.519600e+01	1.985203e+06
2.524600e+01	1.966542e+06
2.529700e+01	1.940121e+06
2.534700e+01	1.942377e+06
2.539700e+01	1.945232e+06
2.544700e+01	1.967702e+06
2.549800e+01	1.956333e+06
2.554700e+01	1.968532e+06
2.559700e+01	1.966550e+06
2.564700e+01	1.964856e+06
2.569800e+01	1.972216e+06
2.574800e+01	1.968980e+06
2.579800e+01	1.979156e+06
2.584800e+01	1.976762e+06
2.589800e+01	1.978096e+06
2.594800e+01	1.966323e+06
2.599800e+01	1.968201e+06
2.604900e+01	1.973916e+06
2.609900e+01	1.985329e+06
2.614800e+01	1.974632e+06
2.619800e+01	1.985399e+06
2.624900e+01	1.953329e+06
2.629900e+01	1.936953e+06
2.634900e+01	1.939254e+06
2.639800e+01	1.951911e+06
2.644900e+01	1.957077e+06
2.649900e+01	1.960522e+06
2.654900e+01	1.953505e+06
2.659900e+01	1.954726e+06
2.665000e+01	1.968358e+06
2.669900e+01	1.968197e+06
2.675000e+01	1.974426e+06
2.680000e+01	1.965752e+06
2.685000e+01	1.970817e+06
2.689900e+01	1.971275e+06
2.695000e+01	1.977615e+06
2.700000e+01	1.975924e+06
2.705000e+01	1.974221e+06
2.714500e+01	1.970149e+06
2.715200e+01	1.974258e+06
2.720200e+01	1.967785e+06
2.725100e+01	1.952767e+06
2.730100e+01	1.931077e+06
2.735100e+01	1.936096e+06
2.740100e+01	1.943609e+06
2.745100e+01	1.949307e+06
2.750100e+01	1.957913e+06
2.755200e+01	1.957847e+06
2.760100e+01	1.961544e+06
2.765100e+01	1.957069e+06
2.770100e+01	1.973770e+06
2.775100e+01	1.957201e+06
2.780200e+01	1.972297e+06
2.785200e+01	1.962703e+06
2.790200e+01	1.974791e+06
2.795200e+01	1.969134e+06
2.800200e+01	1.969684e+06
2.805200e+01	1.966617e+06
2.810500e+01	1.977761e+06
2.815200e+01	1.975296e+06
2.820300e+01	1.976592e+06
2.825200e+01	1.942795e+06
2.830300e+01	1.924741e+06
2.835200e+01	1.933065e+06
2.840300e+01	1.937379e+06
2.845300e+01	1.953566e+06
2.850300e+01	1.948259e+06
2.855300e+01	1.954855e+06
2.860300e+01	1.953768e+06
2.865300e+01	1.969386e+06
2.870300e+01	1.957657e+06
2.875400e+01	1.968120e+06
2.880300e+01	1.959510e+06
2.885300e+01	1.968408e+06
2.890400e+01	1.962065e+06
2.895300e+01	1.964381e+06
2.900400e+01	1.966641e+06
2.905400e+01	1.971334e+06
2.910400e+01	1.969579e+06
2.915400e+01	1.965519e+06
2.920500e+01	1.973359e+06
2.925400e+01	1.938969e+06
2.930400e+01	1.931320e+06
2.935500e+01	1.931591e+06
2.940400e+01	1.948071e+06
2.945500e+01	1.939549e+06
2.950500e+01	1.946652e+06
2.955500e+01	1.943768e+06
2.960500e+01	1.957052e+06
2.965500e+01	1.952361e+06
2.970500e+01	1.957445e+06
2.975500e+01	1.951000e+06
2.980600e+01	1.967179e+06
2.985600e+01	1.967440e+06
2.990600e+01	1.963423e+06
2.995500e+01	1.963756e+06
3.000600e+01	1.960418e+06
3.005600e+01	1.970245e+06
3.010600e+01	1.968849e+06
3.015600e+01	1.962764e+06
3.020600e+01	1.964546e+06
3.025600e+01	1.936107e+06
3.030600e+01	1.915060e+06
3.035600e+01	1.934553e+06
3.040700e+01	1.936359e+06
3.045700e+01	1.950620e+06
3.050600e+01	1.942935e+06
3.055700e+01	1.951915e+06
3.060700e+01	1.949224e+06
3.065700e+01	1.954160e+06
3.070700e+01	1.954500e+06
3.075900e+01	1.951725e+06
3.080700e+01	1.958778e+06
3.085700e+01	1.957144e+06
3.090700e+01	1.959815e+06
3.095800e+01	1.959668e+06
3.100700e+01	1.968773e+06
3.105700e+01	1.961637e+06
3.110700e+01	1.965959e+06
3.115800e+01	1.955601e+06
3.120800e+01	1.969734e+06
3.125800e+01	1.933745e+06
3.130800e+01	1.928164e+06
3.135800e+01	1.916347e+06
3.140800e+01	1.935091e+06
3.145800e+01	1.934918e+06
3.150800e+01	1.948409e+06
3.155900e+01	1.948380e+06
3.160800e+01	1.950368e+06
3.165900e+01	1.952847e+06
3.170900e+01	1.953519e+06
3.175900e+01	1.953941e+06
3.181000e+01	1.954767e+06
3.186200e+01	1.957920e+06
3.190900e+01	1.955843e+06
3.196000e+01	1.958514e+06
3.201000e+01	1.943913e+06
3.206000e+01	1.962700e+06
3.211000e+01	1.958453e+06
3.216000e+01	1.964250e+06
3.221000e+01	1.958805e+06
3.226000e+01	1.929575e+06
3.231000e+01	1.916759e+06
3.236000e+01	1.928004e+06
3.241000e+01	1.928737e+06
3.246000e+01	1.940711e+06
